epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1580933186300,2020-02-05T15.06.26.300,16.420,1.007,-0.296,-0.053
1580933186379,2020-02-05T15.06.26.379,16.499,1.010,-0.312,-0.047
1580933186460,2020-02-05T15.06.26.460,16.580,1.013,-0.292,-0.063
1580933186539,2020-02-05T15.06.26.539,16.659,1.005,-0.300,-0.066
1580933186618,2020-02-05T15.06.26.618,16.738,1.005,-0.305,-0.066
1580933186698,2020-02-05T15.06.26.698,16.818,1.002,-0.317,-0.068
1580933186777,2020-02-05T15.06.26.777,16.897,0.995,-0.333,-0.066
1580933186858,2020-02-05T15.06.26.858,16.978,0.996,-0.353,-0.061
1580933186937,2020-02-05T15.06.26.937,17.057,0.989,-0.366,-0.048
1580933187016,2020-02-05T15.06.27.016,17.136,0.985,-0.374,-0.043
1580933187097,2020-02-05T15.06.27.097,17.217,0.983,-0.384,-0.065
1580933187176,2020-02-05T15.06.27.176,17.296,0.977,-0.396,-0.076
1580933187256,2020-02-05T15.06.27.256,17.376,0.970,-0.413,-0.070
1580933187336,2020-02-05T15.06.27.336,17.456,0.966,-0.425,-0.066
1580933187415,2020-02-05T15.06.27.415,17.535,0.966,-0.425,-0.062
1580933187495,2020-02-05T15.06.27.495,17.615,0.968,-0.419,-0.058
1580933187574,2020-02-05T15.06.27.574,17.694,0.975,-0.408,-0.060
1580933187655,2020-02-05T15.06.27.655,17.775,0.977,-0.392,-0.063
1580933187734,2020-02-05T15.06.27.734,17.854,0.983,-0.379,-0.067
1580933187813,2020-02-05T15.06.27.813,17.933,0.985,-0.373,-0.066
1580933187894,2020-02-05T15.06.27.894,18.014,0.985,-0.373,-0.062
1580933187973,2020-02-05T15.06.27.973,18.093,0.986,-0.373,-0.058
1580933188053,2020-02-05T15.06.28.053,18.173,0.986,-0.373,-0.062
1580933188132,2020-02-05T15.06.28.132,18.252,0.984,-0.375,-0.067
1580933188213,2020-02-05T15.06.28.213,18.333,0.982,-0.381,-0.066
1580933188292,2020-02-05T15.06.28.292,18.412,0.980,-0.388,-0.062
1580933188371,2020-02-05T15.06.28.371,18.491,0.980,-0.394,-0.061
1580933188452,2020-02-05T15.06.28.452,18.572,0.977,-0.393,-0.062
1580933188531,2020-02-05T15.06.28.531,18.651,0.979,-0.392,-0.065
1580933188611,2020-02-05T15.06.28.611,18.731,0.980,-0.391,-0.065
1580933188691,2020-02-05T15.06.28.691,18.811,0.979,-0.390,-0.062
1580933188770,2020-02-05T15.06.28.770,18.890,0.980,-0.388,-0.062
1580933188850,2020-02-05T15.06.28.850,18.970,0.981,-0.384,-0.063
1580933188929,2020-02-05T15.06.28.929,19.049,0.984,-0.381,-0.065
1580933189010,2020-02-05T15.06.29.010,19.130,0.982,-0.381,-0.064
1580933189089,2020-02-05T15.06.29.089,19.209,0.982,-0.383,-0.063
1580933189168,2020-02-05T15.06.29.168,19.288,0.981,-0.385,-0.062
1580933189249,2020-02-05T15.06.29.249,19.369,0.980,-0.386,-0.063
1580933189328,2020-02-05T15.06.29.328,19.448,0.981,-0.387,-0.064
1580933189408,2020-02-05T15.06.29.408,19.528,0.980,-0.388,-0.063
1580933189487,2020-02-05T15.06.29.487,19.607,0.981,-0.389,-0.063
1580933189567,2020-02-05T15.06.29.567,19.687,0.979,-0.388,-0.063
1580933189647,2020-02-05T15.06.29.647,19.767,0.980,-0.387,-0.063
1580933189726,2020-02-05T15.06.29.726,19.846,0.980,-0.385,-0.064
1580933189807,2020-02-05T15.06.29.807,19.927,0.982,-0.385,-0.063
1580933189886,2020-02-05T15.06.29.886,20.006,0.980,-0.384,-0.063
1580933189966,2020-02-05T15.06.29.966,20.086,0.982,-0.385,-0.063
1580933190046,2020-02-05T15.06.30.046,20.166,0.980,-0.384,-0.064
1580933190125,2020-02-05T15.06.30.125,20.245,0.979,-0.385,-0.064
1580933190205,2020-02-05T15.06.30.205,20.325,0.980,-0.389,-0.065
1580933190284,2020-02-05T15.06.30.284,20.404,0.992,-0.408,-0.068
1580933190365,2020-02-05T15.06.30.365,20.485,0.988,-0.390,-0.065
1580933190444,2020-02-05T15.06.30.444,20.564,0.967,-0.358,-0.052
1580933190523,2020-02-05T15.06.30.523,20.643,1.001,-0.372,-0.052
1580933190604,2020-02-05T15.06.30.604,20.724,1.098,-0.414,-0.057
1580933190683,2020-02-05T15.06.30.683,20.803,1.169,-0.463,-0.040
1580933190763,2020-02-05T15.06.30.763,20.883,1.141,-0.493,-0.026
1580933190842,2020-02-05T15.06.30.842,20.962,1.133,-0.521,-0.014
1580933190922,2020-02-05T15.06.30.922,21.042,1.092,-0.537,-0.004
1580933191002,2020-02-05T15.06.31.002,21.122,1.071,-0.515,-0.001
1580933191081,2020-02-05T15.06.31.081,21.201,1.031,-0.473,0.001
1580933191162,2020-02-05T15.06.31.162,21.282,0.952,-0.418,0.004
1580933191241,2020-02-05T15.06.31.241,21.361,0.799,-0.354,0.000
1580933191320,2020-02-05T15.06.31.320,21.440,0.672,-0.318,-0.009
1580933191401,2020-02-05T15.06.31.401,21.521,0.695,-0.312,-0.014
1580933191480,2020-02-05T15.06.31.480,21.600,0.739,-0.359,-0.022
1580933191560,2020-02-05T15.06.31.560,21.680,0.800,-0.444,-0.016
1580933191639,2020-02-05T15.06.31.639,21.759,1.044,-0.500,-0.002
1580933191718,2020-02-05T15.06.31.718,21.838,1.099,-0.501,0.006
1580933191799,2020-02-05T15.06.31.799,21.919,0.866,-0.468,0.000
1580933191878,2020-02-05T15.06.31.878,21.998,0.807,-0.417,-0.020
1580933191959,2020-02-05T15.06.31.959,22.079,0.912,-0.396,-0.040
1580933192038,2020-02-05T15.06.32.038,22.158,0.825,-0.395,-0.047
1580933192117,2020-02-05T15.06.32.117,22.237,0.757,-0.419,-0.039
1580933192197,2020-02-05T15.06.32.197,22.317,0.788,-0.429,-0.025
1580933192276,2020-02-05T15.06.32.276,22.396,0.812,-0.409,-0.016
1580933192357,2020-02-05T15.06.32.357,22.477,0.870,-0.384,-0.014
1580933192436,2020-02-05T15.06.32.436,22.556,0.952,-0.380,-0.020
1580933192515,2020-02-05T15.06.32.515,22.635,1.017,-0.382,-0.028
1580933192596,2020-02-05T15.06.32.596,22.716,0.982,-0.374,-0.015
1580933192675,2020-02-05T15.06.32.675,22.795,0.998,-0.394,-0.012
1580933192755,2020-02-05T15.06.32.755,22.875,1.100,-0.452,-0.016
1580933192835,2020-02-05T15.06.32.835,22.955,1.102,-0.497,-0.023
1580933192915,2020-02-05T15.06.32.915,23.035,1.056,-0.532,-0.024
1580933192994,2020-02-05T15.06.32.994,23.114,1.193,-0.654,-0.045
1580933193073,2020-02-05T15.06.33.073,23.193,0.968,-0.589,-0.054
1580933193154,2020-02-05T15.06.33.154,23.274,0.771,-0.404,-0.052
1580933193233,2020-02-05T15.06.33.233,23.353,0.850,-0.497,-0.032
1580933193314,2020-02-05T15.06.33.314,23.434,1.070,-0.637,-0.067
1580933193393,2020-02-05T15.06.33.393,23.513,0.741,-0.431,-0.040
1580933193472,2020-02-05T15.06.33.472,23.592,0.863,-0.476,-0.064
1580933193552,2020-02-05T15.06.33.552,23.672,0.971,-0.523,-0.057
