epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1582745842714,2020-02-26T14.37.22.714,26.706,-0.163,-0.960,0.016
1582745842793,2020-02-26T14.37.22.793,26.785,-0.089,-1.051,0.021
1582745842873,2020-02-26T14.37.22.873,26.865,0.064,-1.163,0.029
1582745842952,2020-02-26T14.37.22.952,26.944,0.264,-1.049,0.024
1582745843033,2020-02-26T14.37.23.033,27.025,0.358,-0.874,0.015
1582745843112,2020-02-26T14.37.23.112,27.104,0.233,-0.633,-0.000
1582745843191,2020-02-26T14.37.23.191,27.183,0.066,-0.376,0.010
1582745843272,2020-02-26T14.37.23.272,27.264,-0.523,-1.945,0.080
1582745843351,2020-02-26T14.37.23.351,27.343,-0.039,0.064,0.001
1582745843431,2020-02-26T14.37.23.431,27.423,0.208,-1.175,0.055
1582745843510,2020-02-26T14.37.23.510,27.502,-0.086,-0.870,0.016
1582745843591,2020-02-26T14.37.23.591,27.583,-0.437,-1.285,-0.075
1582745843670,2020-02-26T14.37.23.670,27.662,0.167,-0.936,0.049
1582745843749,2020-02-26T14.37.23.749,27.741,0.014,-0.995,0.059
1582745843830,2020-02-26T14.37.23.830,27.822,-0.050,-1.036,0.056
1582745843909,2020-02-26T14.37.23.909,27.901,0.152,-0.988,0.037
1582745843989,2020-02-26T14.37.23.989,27.981,0.105,-1.033,0.042
1582745844068,2020-02-26T14.37.24.068,28.060,0.059,-1.035,0.029
1582745844148,2020-02-26T14.37.24.148,28.140,0.041,-1.033,0.009
1582745844228,2020-02-26T14.37.24.228,28.220,0.021,-1.034,0.016
1582745844307,2020-02-26T14.37.24.307,28.299,0.007,-1.032,0.026
1582745844388,2020-02-26T14.37.24.388,28.380,-0.004,-1.032,0.029
1582745844467,2020-02-26T14.37.24.467,28.459,-0.014,-1.029,0.029
1582745844548,2020-02-26T14.37.24.548,28.540,-0.022,-1.031,0.025
1582745844627,2020-02-26T14.37.24.627,28.619,-0.026,-1.031,0.022
